transistor_name,Ciss_pct_change,Ciss_r2,Ciss_tempco,Coss_pct_change,Coss_r2,Coss_tempco,Crss_pct_change,Crss_r2,Crss_tempco,Id_diode_pct_change,Id_diode_r2,Id_diode_tempco,Id_sat_pct_change,Id_sat_r2,Id_sat_tempco,Id_switch_pct_change,Id_switch_r2,Id_switch_tempco,Power_diode_pct_change,Power_diode_r2,Power_diode_tempco,Power_switch_pct_change,Power_switch_r2,Power_switch_tempco,Rds_on_diode_pct_change,Rds_on_diode_r2,Rds_on_diode_tempco,Rds_on_switch_pct_change,Rds_on_switch_r2,Rds_on_switch_tempco,Vt_thermal_pct_change,Vt_thermal_r2,Vt_thermal_tempco,Vth_pct_change,Vth_r2,Vth_tempco,gds_pct_change,gds_r2,gds_tempco,gm_pct_change,gm_r2,gm_tempco,lambda_pct_change,lambda_r2,lambda_tempco
Fuji_2MBI300XBE065-50,,,,,,,,,,3.4526596099514633,0.0002817534017209855,0.00031251027801767214,-49.58828292680344,0.999018710983506,-0.004587078942011087,1.3594040332690662,9.57498231090037e-05,-0.00019242881896512593,1.005872053356861,0.00021617054122502477,-0.0003517279357374289,30.027080817020092,0.0005817612574152697,0.000642857294109447,-27.751002089976605,0.0052933670567082425,-0.0009767484917727887,-19.08063196724796,0.006288317773185947,0.001027714932039711,50.31024652020817,1.0,8.617333262145192e-05,,,,-63.50458226056433,,,,,,-27.605287305637223,0.990716268851511,0.0015013122673570491
Fuji_2MBI300XBE120-50,,,,,,,,,,-7.5004718985861345,0.0010631345028632166,-0.0007061827006674328,-50.586314603773,0.9954135748703367,-0.004749087796821957,-3.0237544956642637,0.0024029648212973154,-0.0008593169004016033,-4.957732298705668,0.002019082651009363,-0.00125793813189266,38.40629323181148,0.00037972869767799455,0.00048303043573310727,1.7470204968369614,0.00010012079381160888,0.0001544272694421895,42.56415286432103,0.04278918625896899,0.0022016642365363173,50.31024652020817,1.0,8.617333262145192e-05,,,,-58.256430849183296,,,,,,-15.522250938999901,0.9010377916581109,0.0008193482758014652
Fuji_2MBI400U2B-060,,,,,,,,,,6.615816628320363,0.01449391549602097,0.0032540307749288617,-21.00936047658735,0.004517440428168706,0.0027923948618902746,6.450686577403611,0.001796983676433661,-0.0009718121220104247,10.767510470080602,0.012077639176416133,0.003763269196315637,22.220394786361094,0.000285812752999548,-0.00021680380656072937,-54.816333858577394,0.018976802582216012,-0.002744792353542076,-20.98120406267655,0.013779887580816386,0.001707025029075462,33.54016434680545,,,,,,-24.015566506211616,0.9565289435009212,0.005763741067683001,,,,-82.8147502155696,0.07089286659076588,-0.1475502879545757
Fuji_2MBI400XBE065-50,,,,,,,,,,21.72140640591255,0.01820117035817237,0.003224138080138078,-46.962378217164044,0.9996638257061415,-0.004252210551848492,22.011148152450275,0.00307532309726144,0.003462697695672456,17.9635405577545,0.008860277475795542,0.002818737263889821,55.80843401049809,0.0034391308025799594,0.004092245850342717,-64.33452653618423,0.040541629477068075,-0.003629538896386344,-69.74609276530946,0.020509480514233736,-0.0024262890616434836,50.31024652020817,1.0,8.617333262145192e-05,,,,-30.226092567498576,,,,,,-13.710490564365163,0.8839765669901783,0.001898276430571307
Fuji_2MBI600XEE065-50,,,,,,,,,,-2.830546644446052,0.0019077120721175955,-0.0008573499780065864,-48.45903774764148,0.9996882547311586,-0.004408573845350864,-2.995414858697379,0.0010819530678596312,-0.0006032239121716421,-6.212583848577146,0.005096603136372169,-0.0018031906148051429,24.02737232133781,8.962491955033514e-06,7.492663370051075e-05,1.6972626852402344,3.9402844000169246e-05,-8.849065879196472e-05,-5.249049220682995,0.011559570355267335,0.0012813744580437798,50.31024652020817,1.0,8.617333262145192e-05,,,,-62.704972247888215,,,,,,-27.640024317929434,0.9683368206306316,0.0014035491492971276
GaNSystems_GS66506T,,,,,,,,,,-62.8514036577035,0.19801274783185685,-0.009774080649638793,27.2618042986844,0.08061423359774178,0.003841861332778299,-60.6133637229599,0.3803344238404246,-0.007403168224702492,-63.31886308083825,0.13001687058679923,-0.009787869255610251,-60.801812669864965,0.12373597844731055,-0.007554892712869192,217.02880557233075,0.3662394049791017,0.008037904739860284,148.08990904310127,0.9661250447433528,0.007402643919611966,41.925205433506804,1.0,8.6173332621452e-05,,,,-59.00378027374439,0.41040512190845657,-0.031358641277943584,,,,-77.05456897595309,0.16046958190796068,-0.1268489692526373
Infineon_FF200R12KE3,,,,,,,,,,6.577225900642643,0.0003034251537616939,0.0003074872324646169,-34.46427158282303,,,1.5165724213491603,0.0004391619103031319,0.00044811054933787813,12.244421965999079,3.268780076826072e-05,0.00013336951992746137,23.26162581858151,0.003857978713256216,0.0018347158738074635,-6.74438950603783,0.0015956908825934812,-0.00048160494500177047,0.13758182255774964,0.004889558618687673,0.0009384947751317098,33.54016434680545,,,,,,-39.60094270351309,,,,,,-7.837970592150658,,
Infineon_FF300R12KE3,,,,,,,,,,3.5985871777110425,0.002959720053599346,0.0010355272645381846,-33.97299366327556,,,2.8549809744360046,0.001284031495447313,0.0007904478878320718,6.978226693083016,0.0017066020024956163,0.0010090788789217171,25.39198633372309,0.00598721010414649,0.002327526671086496,-34.09596770154139,0.005933571967672191,-0.0010619756501546534,-6.9732413828484985,0.002744217905369273,0.0007466308954223574,33.54016434680545,,,,,,-38.51047047154557,,,,,,-6.872152865949707,,
Infineon_IPBE65R050CFD7A,,,,,,,,,,,,,2.18288155813307,0.00019253543503905401,-0.0003503216726856351,-28.35223386445471,0.11614054840495525,-0.00048402300450103115,,,,-27.153005265063516,0.028570682458697927,-0.0006136699329223,,,,-82.79186445701332,0.6801054176726599,0.0003543760760797664,33.54016434680545,,,,,,-39.373489670342146,0.495894631592645,-0.005261386515923073,,,,504.35371011656827,0.08318462271568239,0.40096214389781987
Infineon_IPW65R090CFD7,,,,,,,,,,,,,41.65869778454233,0.06319121389103721,0.0061227170608110296,-34.84724042550125,0.09695026341506063,-0.002156641320681059,,,,-33.905683165539955,0.017820711445355242,-0.0021850123882127476,,,,-90.1229639596977,0.7158190745373791,0.002128270253149362,33.54016434680545,,,,,,-41.192066884596365,0.6310667483511707,-0.005207844435905368,,,,-70.2701626519876,0.11817325524085998,-0.16250097260827337
Mitsubishi_CM200DY-24T,,,,,,,,,,26.481098382185426,0.03128172288164277,0.005441706888037896,-32.53844200293394,0.9999411261408442,-0.0031405503230929974,7.823605367664052,0.0004809949041137962,0.000533938758451257,29.03571913280974,0.02610574431786572,0.005976560387887412,32.922051509110595,0.0024865375191966965,0.001557449486030719,-90.24298971128749,0.029068085527821808,-0.0037581963784450167,-74.99102667310521,0.0007599355496790139,0.0004895719691282365,41.925205433506804,1.0,8.617333262145198e-05,,,,-36.36883722285368,,,,,,-5.677893208583075,0.8639344721212718,0.0003711625173247335
ROHMSemiconductor_SCT3120AW7,,,,,,,,,,2.1842695938854737,0.010485268695165861,0.004332047363735596,20.61801286343257,0.058986741315782965,0.0037375049992402157,20.662956441055535,0.00026730854076595367,0.000220734614636981,7.7038122578952875,0.008645664240593542,0.004805850865893834,27.6065346768167,0.007767740164738024,0.002495569042284771,15.281557529356302,0.00357335645406609,0.0009103662351890407,-67.35583063508666,0.593371602443419,-0.0018635155515796399,41.925205433506804,,,,,,,,,,,,,,
Rohm_SCT3060AW7,,,,,,,,,,-2.7257170480600705,0.0022328747026392204,0.0010770497113287085,20.59359735450586,0.0545639669784489,0.0036256471054840864,19.133947077843942,0.02317202047036293,0.0017495624721294933,-1.5515532612273963,0.0011115105039551931,0.0009205087439233021,22.03082648651792,0.011565706644223961,0.0027929641457500615,-42.70911929095751,0.004279726572130382,-0.0012335906787341161,-53.567028588698854,0.4087528889204525,-0.0022105043082411248,41.925205433506804,,,,,,,,,,,,,,
Semikron_SKM400GB12T4,,,,,,,,,,3.767509543171933,0.0036088672842324865,0.0009951200232063517,-47.72509081284561,0.4376226395931927,-0.005791575262026453,-4.881246517618118,3.918992985352254e-06,3.730517966232745e-05,5.038024790866751,0.0010998905354759891,0.0007501650052657897,25.92858019686612,0.003001926384839426,0.0014129116207384374,-28.267764056379598,0.013582734062698054,-0.0012400750411468932,-2.196953195213205,0.011808554609512911,0.0013383012614137802,41.925205433506804,,,,,,-63.15155268863622,,,,,,-45.417669748254866,0.1913416757401225,0.0036466047798224626
UnitedSiC_UF3SC065007K4S,,,,,,,,,,-1.9219167801576515,0.003481539955883961,-0.0005140560685618369,-35.95339893561316,0.03759329345968354,-0.0020692618613888337,-0.29335982414360534,0.0016625145291065957,0.0002664466546961021,20.268111706187923,9.777133140387306e-05,-0.00014160624540949466,33.81419290277631,0.016183242570862788,0.0022584306277927866,18.197774476273896,0.03274530075840176,0.0008865058917141907,-40.518865366966295,0.2849985658371207,-0.0002215640707952893,105.43204217281688,1.0,8.617333262145187e-05,,,,12.305947345164334,0.033604799532595986,0.0014301451133988579,,,,43.022341512555144,0.02001581742190761,0.007539577168998189
