temperature_C,vgs_V,vds_V,id_A,rds_on_Ohm,power_W
-40,13,4.109473692025608,170.40594179212937,0.024115788738391365,700.2787347596027
-40,13,4.295199032699498,176.4490045862035,0.024342438444310378,757.8835938194507
-40,13,4.493293896849043,183.053475151547,0.024546345777533684,822.513062695454
-40,13,4.701316396068256,189.68985966594852,0.0247842262330072,891.7920474154103
-40,13,4.8795539791854665,196.2567067824869,0.02486311963133836,957.6451945223193
-40,13,5.097584549194059,201.87682727350952,0.025250964253998698,1029.08419554976
-40,13,5.315505597352157,208.92415437878776,0.025442274078634943,1110.5375120225126
-40,13,5.533483525054905,215.23026991784272,0.025709597108097924,1190.973152683503
-40,13,5.751474379926892,221.36792828275605,0.025981516042289834,1273.191968055765
-40,13,5.9711520508405105,227.09116651360944,0.02629407450105578,1355.9958846555028
-40,13,6.1875727932820475,232.1224510793595,0.026656502912622615,1436.2745630085878
-40,13,6.405565443594206,238.23671261453097,0.026887398559593396,1526.0408537191236
-40,13,6.623583230068773,244.02341853331586,0.027143227768381063,1616.3094227413244
-40,13,6.826843575593276,248.01591415657867,0.027525828730826193,1693.1658502047326
-40,15,0.0,0.0,,0.0
-40,15,0.25697443095183603,15.9365855470528,0.016124811064021118,4.095295002269148
-40,15,0.4834251507513492,29.085150201900575,0.016621029886232448,14.06049312097942
-40,15,0.5921384375888792,35.830624058083686,0.016526043102933003,21.21668974758818
-40,15,0.7107520380264907,42.96404476391143,0.016542949853350447,30.536782377811424
-40,15,0.8393024691187843,50.00954945161297,0.016782844043233307,41.97313833425671
-40,15,0.9678396799087499,57.227331204026314,0.01691219316969749,55.38688191453684
-40,15,1.0864690802198753,64.1548598081254,0.016935101775131165,69.70227152736905
-40,15,1.2051261303096497,70.72207723419925,0.017040310146983123,85.2290232647107
-40,15,1.3237950303045602,77.13487558397665,0.01716208161719722,102.11076496122885
-40,15,1.4523580368063853,84.01650696622067,0.017286579616911643,122.02204911679026
-40,15,1.5908055570347779,91.49197729983806,0.017387377603845858,145.54594591268213
-40,15,1.7391583001096653,99.29142086577724,0.017515695565084824,172.6834987283985
-40,15,1.8932320645277145,106.48246702546248,0.017779753957757174,201.59602088262062
-40,15,2.0061989030276797,113.25659225941948,0.01771374948693837,227.21525115150055
-40,15,2.1347985878073055,119.66025983407908,0.017840497678739936,255.45055371044728
-40,15,2.2633858584005986,126.22569977438266,0.017931260135188015,285.69746383605735
-40,15,2.4018740068751696,133.17173327498344,0.018035914587937307,319.86172460369585
-40,15,2.540368926724104,140.0295273034148,0.018141666087464925,355.7266599854595
-40,15,2.688721771369607,147.82764727727147,0.0181882200041142,397.4674136447468
-40,15,2.8569408352616033,155.54691459666964,0.018367068499363034,444.38833211017464
-40,15,2.9954594549208085,162.09587047250795,0.018479554390800162,485.55160781049267
-40,15,3.1339780745800137,168.6448263483463,0.018583303991232963,528.5291881670711
-40,15,3.272496694239219,175.19378222418467,0.018679297020094052,573.32107317991
-40,15,3.41102885664715,181.56625915568412,0.018786689071576677,619.3277493735134
-40,15,3.5594633076393527,188.3009464241122,0.01890305585412373,670.250309590391
-40,15,3.707903514299764,194.96063014119625,0.019018729635898235,722.8952056506381
-40,15,3.8663323571071575,200.85730751861865,0.01924914958221654,776.581107220658
-40,15,4.014736662943861,207.98482384463065,0.019303026964808546,835.0042976249592
-40,15,4.173098795174196,214.75082342935195,0.01943228309225575,896.1764025156951
-40,15,4.341393122892239,221.4893090155868,0.019600915015662104,961.5721629544224
-40,15,4.519602529568347,228.42333038020803,0.019786081054179186,1032.3826617988145
-40,15,4.697846169303737,234.91125219108378,0.019998387158918936,1103.5769262322272
-40,15,4.886011602943439,241.50720563711116,0.020231328461003197,1180.0070089373723
-40,15,5.0543858893070865,247.20373012281198,0.02044623633630465,1249.4630453168181
25,7,0.0,0.0,,0.0
25,7,0.51,7.36,0.06929347826086957,3.7536
25,7,1.39,17.43,0.07974756167527251,24.2277
25,7,2.15,23.92,0.0898829431438127,51.428000000000004
25,7,3.0,28.63,0.10478519035976248,85.89
25,7,3.83,32.63,0.11737664725712534,124.97290000000001
25,7,4.77,35.57,0.1341017711554681,169.66889999999998
25,7,5.96,38.53,0.15468466130288086,229.6388
25,7,7.08,40.42,0.1751608114794656,286.1736
25,7,8.31,42.31,0.19640746868352635,351.59610000000004
25,7,9.76,44.94,0.21717846016911438,438.6144
25,7,10.93,46.12,0.23699045967042498,504.09159999999997
25,7,11.94,47.99,0.24880183371535736,573.0006
25,9,0.0,0.0,,0.0
25,9,0.54,16.28,0.033169533169533166,8.791200000000002
25,9,1.17,32.39,0.03612225995677678,37.8963
25,9,1.91,48.87,0.03908328217720483,93.34169999999999
25,9,2.62,62.49,0.04192670827332373,163.7238
25,9,3.53,77.2,0.04572538860103627,272.516
25,9,4.64,91.93,0.05047318611987381,426.5552
25,9,5.78,105.59,0.05474003220001894,610.3102
25,9,6.81,114.61,0.059418898874443765,780.4941
25,9,7.91,123.62,0.0639864099660249,977.8342
25,9,9.12,132.3,0.06893424036281177,1206.576
25,9,10.36,140.61,0.0736789702012659,1456.7196000000001
25,9,11.93,150.03,0.07951742984736386,1789.8579
25,11,0.0,0.0,,0.0
25,11,0.37,21.62,0.017113783533765033,7.9994000000000005
25,11,0.78,41.28,0.0188953488372093,32.1984
25,11,1.22,62.01,0.01967424608934043,75.6522
25,11,1.62,81.31,0.019923748616406348,131.72220000000002
25,11,2.26,108.49,0.020831413033459305,245.18739999999997
25,11,2.7,126.01,0.021426870883263234,340.22700000000003
25,11,3.41,154.26,0.022105536107869833,526.0266
