temperature_C,vgs_V,vds_V,id_A,rds_on_Ohm,power_W
175,-2,3.236669084916195,23.997171698646817,0.13487710658413585,77.670903762436
175,-2,3.6397018584847025,38.49489848052018,0.09455023917848554,140.10995354172925
175,-2,3.9868449467520373,54.72210230153574,0.07285620944866639,218.1685370365258
175,-2,4.390581540055304,76.82108221881766,0.05715334141673692,337.28922547701154
175,-2,4.747674080027656,99.61268473871576,0.047661340445554826,472.9285613759672
175,-2,5.227167270236005,132.76547350846556,0.03937143545006604,693.9873377408366
175,-2,5.716513936730996,171.44612645863313,0.03334291683813742,980.074171299321
175,-2,6.168526165477577,210.47357058720067,0.02930784206429336,1298.311727308639
175,-2,6.592417596639883,248.46543995148716,0.026532533449831298,1637.9879384930541
175,0,0.0,0.0,,0.0
175,0,1.23535766912598,0.0,,0.0
175,0,1.730878754203184,4.700034161832413,0.36826939860546937,8.135189274744892
175,0,1.9834540635636682,8.49202294188283,0.23356673399705885,16.843537411953395
175,0,2.6480198522077867,22.635280511886116,0.11698639435094577,59.93867215576647
175,0,3.116443877496728,37.13076786733069,0.08393157633130217,115.71595418689496
175,0,3.407153419758755,49.213753122854555,0.06923173307374711,167.678807251697
175,0,3.7635741318024722,64.74961401349897,0.05812504351018748,243.68997234539958
175,0,3.988764455119565,75.45279267083187,0.05286437140267069,300.9634174449202
175,0,4.420717821425485,99.62388187085966,0.04437407716310401,440.4090700260966
175,0,5.172621240792101,149.0064338061151,0.034714079846529564,770.7538445201932
175,0,5.812521346913492,199.42935927657038,0.029145765538225676,1159.1874079963457
175,0,6.405585448867214,248.47183831271224,0.025779925372490367,1591.6075919491966
